КАРШЕРИНГ	["170-N", "177-N", "3488-N"]	['ТРАНСПОРТНЫЕ ПЕРЕВОЗКИ', 'ГОРОДСКОЙ ТРАНСПОРТ', 'ОБЩЕСТВЕННЫЙ ТРАНСПОРТ']
КАТАЛОГИЗАЦИЯ	["112077-N", "112078-N"]	['СОБРАТЬ В ОДНОМ МЕСТЕ', 'СОСТАВИТЬ (СОБРАВ СОЕДИНИТЬ)']
КАТОРЖНИК	["142677-N", "142678-N"]	['ЛИЦО, ОТБЫВАЮЩЕЕ НАКАЗАНИЕ', 'ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ']
КАЧАЛКА	["3240-N", "143461-N"]	['СПОРТИВНЫЙ ОБЪЕКТ', 'СПОРТИВНЫЙ ЗАЛ']
КАЧАЛКА	["152350-N", "121747-N", "131900-N"]	['РАЗВЛЕКАТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'АТТРАКЦИОН (УСТРОЙСТВО)', 'КАЧЕЛИ']
КАЧАЛКА	["468-N"]	['ПРОМЫШЛЕННОЕ ОБОРУДОВАНИЕ']
КАЧАЛКА	["134084-N"]	['ПРИВОД (УСТРОЙСТВО)']
КВАКША	["9665-N", "9195-N"]	['ЛЯГУШКА', 'ЗЕМНОВОДНОЕ']
КЕДРАЧ	["9703-N", "258-N"]	['ХВОЙНЫЙ ЛЕС', 'ЛЕСНОЙ МАССИВ']
КЕЙТЕРИНГ	["1232-N", "150579-N", "7064-N", "132757-N"]	['ОБЩЕСТВЕННОЕ ПИТАНИЕ', 'ВЫЕЗДНОЕ ОБСЛУЖИВАНИЕ', 'ПРЕДОСТАВЛЕНИЕ УСЛУГ', 'ПИТАТЬСЯ, КОРМИТЬСЯ']
КЕССОН	["106553-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
КЕССОН	["113890-N", "107511-N"]	['ВНУТРЕННЯЯ КАМЕРА УСТРОЙСТВА', 'ПОЛОСТЬ, ПОЛОЕ ПРОСТРАНСТВО']
КИЗИЛ	["144322-N", "107871-N", "107842-N", "144341-N"]	['КОСТОЧКОВЫЙ ПЛОД', 'ПЛОД РАСТЕНИЯ', 'ЯГОДА', 'ПЛОДОВО-ЯГОДНАЯ ПРОДУКЦИЯ']
КИЗИЛ	["988-N", "4339-N", "6104-N"]	['ДРЕВЕСНОЕ РАСТЕНИЕ', 'КУСТАРНИК', 'ДРЕВЕСНО-КУСТАРНИКОВАЯ ПОРОДА']
КИЗИЛ	["107840-N", "144253-N", "144309-N"]	['ЯГОДНАЯ КУЛЬТУРА', 'КОСТОЧКОВЫЕ ПЛОДОВЫЕ РАСТЕНИЯ', 'ПЛОДОВО-ЯГОДНАЯ КУЛЬТУРА']
КИПРЕЙ	["6862-N", "115372-N", "4789-N"]	['МНОГОЛЕТНИЕ ТРАВЫ', 'МЕДОНОС', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
КИСЕТ	["107038-N", "107048-N"]	['ВМЕСТИЛИЩЕ', 'МЕШОК (ВМЕСТИЛИЩЕ)']
КИТАЕВЕДЕНИЕ	["8716-N", "111514-N", "34-N"]	['ФИЛОЛОГИЯ', 'СТРАНОВЕДЕНИЕ', 'ВОСТОКОВЕДЕНИЕ']
КИШМИШ	["108544-N", "7519-N"]	['ИЗЮМ', 'СУХОФРУКТ']
КИШМИШ	["144247-N", "107842-N"]	['ВИНОГРАД (ПЛОД)', 'ЯГОДА']
КЛЕММА	["109873-N", "132864-N"]	['ИЗДЕЛИЕ', 'УСТАНОВОЧНЫЕ ИЗДЕЛИЯ']
КЛИРИНГ	["1245-N", "149747-N", "133204-N", "7064-N"]	['ПОСРЕДНИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ', 'ФИНАНСОВЫЕ УСЛУГИ', 'ФИНАНСОВОЕ ПОСРЕДНИЧЕСТВО', 'ПРЕДОСТАВЛЕНИЕ УСЛУГ']
КЛИРИНГ	["147768-N", "2181-N", "124851-N", "130027-N", "128511-N", "1333-N"]	['ФИНАНСОВЫЕ РАСЧЕТЫ', 'БАНКОВСКАЯ ОПЕРАЦИЯ', 'ЗАЧЕСТЬ, ЗАСЧИТАТЬ', 'ВЗАИМОРАСЧЕТ', 'ВЗАИМОЗАЧЕТ', 'БЕЗНАЛИЧНЫЙ РАСЧЕТ']
КЛИЧ	["116816-N", "115853-N"]	['ОБРАТИТЬСЯ СО СЛОВАМИ', 'ЗВАТЬ, ПОЗВАТЬ']
КЛИЧ	["107102-N", "107103-N"]	['ГОЛОС (СОВОКУПНОСТЬ ЗВУКОВ)', 'КРИК']
КНИГОЧЕЙ	["124232-N", "110091-N"]	['КНИГОЛЮБ', 'ЛЮБИТЕЛЬ (ИМЕЮЩИЙ СКЛОННОСТЬ)']
КОАЛА	["128765-N", "934-N", "110754-N"]	['АВСТРАЛИЙСКОЕ ЖИВОТНОЕ', 'МЛЕКОПИТАЮЩЕЕ', 'СУМЧАТОЕ МЛЕКОПИТАЮЩЕЕ']
КОВОРКИНГ	["3265-N", "140569-N"]	['СЛУЖЕБНОЕ ПОМЕЩЕНИЕ', 'ОФИС']
КОГЕНЕРАЦИЯ	["143560-N", "154977-N", "143559-N"]	['ПРОИЗВОДСТВО ЭЛЕКТРОЭНЕРГИИ', 'ПРОИЗВОДСТВО ТЕПЛОВОЙ ЭНЕРГИИ', 'ПРОИЗВОДСТВО ЭНЕРГИИ']
КОЗЛЫ	["3203-N", "106451-N", "106623-N", "109023-N", "126467-N", "106553-N", "1320-N", "106554-N"]	['СТРОИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'МЕСТО В ПРОСТРАНСТВЕ', 'ОПОРА, ОПОРНАЯ ЧАСТЬ', 'ПОДСТАВКА', 'СИДЕНИЕ (МЕСТО)', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ОБОРУДОВАНИЕ', 'ПРЕДМЕТ, ВЕЩЬ']
КОЗОДОЙ	["7396-N", "5681-N"]	['ПЕРЕЛЕТНАЯ ПТИЦА', 'ДИКАЯ ПТИЦА']
КОЛЛИ	["107746-N", "5906-N"]	['ОВЧАРКА', 'СЛУЖЕБНАЯ СОБАКА']
КОЛОРИСТ	["113185-N", "1416-N"]	['ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)', 'ЖИВОПИСЕЦ']
КОЛЬРАБИ	["144176-N", "6878-N"]	['КАПУСТНАЯ КУЛЬТУРА', 'ОВОЩНАЯ КУЛЬТУРА']
КОМБРИГ	["889-N", "8414-N"]	['ДОЛЖНОСТЬ', 'ВОИНСКАЯ ДОЛЖНОСТЬ']
КОМБРИГ	["813-N", "106609-N", "112315-N", "812-N"]	['КОМАНДУЮЩИЙ', 'НАЧАЛЬНИК', 'КОМАНДИР (НАЧАЛЬНИК)', 'ВОЕННЫЙ РУКОВОДИТЕЛЬ']
КОМИССИОНКА	["3946-N", "2302-N"]	['ПРЕДПРИЯТИЕ РОЗНИЧНОЙ ТОРГОВЛИ', 'МАГАЗИН']
КОМПОСТИРОВАНИЕ	["114818-N", "111980-N"]	['ПЕРЕГНИТЬ, ДОГНИТЬ', 'ГНИЕНИЕ']
КОНДОМИНИУМ	["6321-N", "124206-N", "7670-N"]	['СОВМЕСТНАЯ СОБСТВЕННОСТЬ', 'ФОРМА СОБСТВЕННОСТИ', 'ОБЩАЯ СОБСТВЕННОСТЬ']
КОНСПИРОЛОГИЯ	["130080-N"]	['ПРОЯСНИТЬ, ВНЕСТИ ЯСНОСТЬ']
КОНСПИРОЛОГИЯ	["106542-N", "106895-N"]	['СООБЩИТЬ, УВЕДОМИТЬ', 'ОБЪЯСНИТЬ, РАЗЪЯСНИТЬ']
КОНТОРКА	["128525-N", "107294-N"]	['ПИСЬМЕННЫЙ СТОЛ', 'СТОЛ']
КОНТРАМАРКА	["120782-N", "122046-N", "111708-N", "141277-N", "2428-N"]	['ПРОПУСК (ДОКУМЕНТ)', 'ТАЛОН', 'ЛИСТ БУМАГИ', 'РАЗРЕШИТЕЛЬНЫЙ ДОКУМЕНТ', 'ДОКУМЕНТ']
КОНФУЦИАНСТВО	["121514-N", "119563-N", "2201-N", "132973-N"]	['УЧЕНИЕ (СОВОКУПНОСТЬ ТЕОРЕТИЧ. ПОЛОЖЕНИЙ)', 'МИРОВОЗЗРЕНИЕ', 'РЕЛИГИЯ', 'ФИЛОСОФСКОЕ УЧЕНИЕ']
КОРЕЙКА	["108354-N", "108355-N", "143722-N"]	['МЯСНЫЕ ПРОДУКТЫ', 'КОПЧЕНЫЕ МЯСНЫЕ ПРОДУКТЫ', 'КОПЧЕНЫЕ ПРОДУКТЫ']
КОРОНАРОГРАФИЯ	["5189-N", "9767-N", "1063-N"]	['ФОТОСЪЕМКА', 'РЕНТГЕНОДИАГНОСТИКА', 'МЕДИЦИНСКОЕ ОБСЛЕДОВАНИЕ']
КОРОСТЕЛЬ	["7396-N", "5681-N"]	['ПЕРЕЛЕТНАЯ ПТИЦА', 'ДИКАЯ ПТИЦА']
КОСМЫ	["108783-N", "121266-N"]	['ПРЯДЬ ВОЛОС', 'ПУК, ПУЧОК']
КОСОГОР	["109960-N", "109957-N"]	['НАКЛОННАЯ ПОВЕРХНОСТЬ', 'СКЛОН (НАКЛОННАЯ ПОВЕРХНОСТЬ)']
КОТИЛЬОН	["108179-N", "124186-N"]	['ТАНЕЦ', 'БАЛЬНЫЙ ТАНЕЦ']
КОШАРА	["4428-N", "132303-N", "111506-N"]	['ЖИВОТНОВОДЧЕСКОЕ ПОМЕЩЕНИЕ', 'СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПОМЕЩЕНИЕ', 'ПОМЕЩЕНИЕ ДЛЯ ЖИВОТНЫХ']
КРАБОЛОВ	["126289-N", "150555-N"]	['ЛОВЕЦ (ЧЕЛОВЕК)', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
КРАСНОДЕРЕВЩИК	["110125-N", "8770-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'СТОЛЯР']
КРАСНОДЕРЕВЩИК	["126688-N", "129959-N"]	['МЕБЕЛЬЩИК (РАБОТНИК)', 'РАБОТНИК ПРОМЫШЛЕННОСТИ']
КРАУДФАНДИНГ	["118193-N", "112144-N", "1263-N", "1270-N"]	['ВЫДЕЛИТЬ (ПРЕДОСТАВИТЬ)', 'ОБЕСПЕЧИТЬ, СНАБДИТЬ', 'ФИНАНСИРОВАНИЕ', 'ФИНАНСОВАЯ ДЕЯТЕЛЬНОСТЬ']
КРАУДФАНДИНГ	["106501-N", "144027-N"]	['ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ', 'СОВМЕСТНАЯ ДЕЯТЕЛЬНОСТЬ']
КРЕСТНИЦА	["4544-N", "4474-N"]	['ХРИСТИАНИН', 'ВЕРУЮЩИЙ']
КРЕСТНИЦА	["2149-N", "756-N"]	['ЧЕЛОВЕК', 'ЖЕНЩИНА, ЧЕЛОВЕК ЖЕНСКОГО ПОЛА']
КРИЛЬ	["1231-N", "9650-N"]	['РЫБНАЯ ПРОДУКЦИЯ', 'МОРЕПРОДУКТЫ']
КРИЛЬ	["107850-N", "9061-N", "9355-N", "5060-N", "5490-N"]	['ЧЛЕНИСТОНОГОЕ', 'МОРСКИЕ БИОРЕСУРСЫ', 'МОРСКОЕ ЖИВОТНОЕ', 'ВОДНОЕ ЖИВОТНОЕ', 'РАКООБРАЗНЫЕ']
КРИПТОН	["2868-N", "461-N", "3640-N", "131273-N", "10108-N"]	['ХИМИЧЕСКИЙ ЭЛЕМЕНТ', 'ГАЗООБРАЗНОЕ ВЕЩЕСТВО', 'ИНЕРТНЫЙ ГАЗ', 'НЕМЕТАЛЛЫ', 'НЕОРГАНИЧЕСКОЕ ВЕЩЕСТВО']
КРИТИКАНСТВО	["112339-N", "106809-N"]	['ПРИДРАТЬСЯ', 'УПРЕКАТЬ, УКОРЯТЬ']
КРИТИКАНСТВО	["120000-N", "112963-N"]	['КРИТИКОВАТЬ (ОСУЖДАТЬ)', 'ОСУДИТЬ, ВЫРАЗИТЬ НЕОДОБРЕНИЕ']
КРОВНИК	["154061-N", "107555-N"]	['ПРОТИВОСТОЯЩАЯ СТОРОНА', 'ВРАГ, ПРОТИВНИК']
КРОВНИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
КРОВНИК	["113855-N"]	['МСТИТЕЛЬ']
КРОЛИКОВОД	["343-N", "4862-N"]	['СЕЛЬСКОХОЗЯЙСТВЕННЫЙ РАБОТНИК', 'ЖИВОТНОВОД']
КРОЛЬЧАТНИК	["4428-N", "132303-N", "111506-N"]	['ЖИВОТНОВОДЧЕСКОЕ ПОМЕЩЕНИЕ', 'СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПОМЕЩЕНИЕ', 'ПОМЕЩЕНИЕ ДЛЯ ЖИВОТНЫХ']
КРУЖЕВОПЛЕТЕНИЕ	["106557-N", "111466-N", "106495-N"]	['СОЕДИНИТЬ В ОДНО ЦЕЛОЕ', 'ПЛЕСТИ ИЗ ПОЛОС, НИТЕЙ', 'ИЗГОТОВИТЬ, ВЫРАБОТАТЬ']
КРУЖЕВОПЛЕТЕНИЕ	["135156-N", "126586-N", "134697-N", "2154-N", "5193-N", "134618-N"]	['ПРОМЫСЕЛ (САМОЗАНЯТОСТЬ)', 'РЕМЕСЛО  (ПРОФЕССИОНАЛЬНОЕ ЗАНЯТИЕ)', 'РУЧНОЙ ТРУД', 'ХУДОЖЕСТВЕННЫЙ ПРОМЫСЕЛ', 'ДЕКОРАТИВНО-ПРИКЛАДНОЕ ИСКУССТВО', 'РУКОДЕЛИЕ']
КРУШИНА	["144172-N", "4339-N"]	['РАСТЕНИЕ', 'КУСТАРНИК']
КРЫЛАТКА	["148475-N", "107871-N"]	['СУХОЙ ПЛОД', 'ПЛОД РАСТЕНИЯ']
КРЫЛАТКА	["5123-N", "107950-N"]	['ТЮЛЕНЬ', 'ЛАСТОНОГОЕ ЖИВОТНОЕ']
КРЯКВА	["5681-N", "7396-N", "963-N", "145929-N", "141894-N", "5349-N"]	['ДИКАЯ ПТИЦА', 'ПЕРЕЛЕТНАЯ ПТИЦА', 'ПТИЦА', 'ОХОТНИЧЬЕ-ПРОМЫСЛОВЫЕ ЖИВОТНЫЕ', 'ПЕРНАТАЯ ДИЧЬ', 'ВОДОПЛАВАЮЩАЯ ПТИЦА']
КУБИЗМ	["124905-N", "113355-N"]	['АВАНГАРДИЗМ, АВАНГАРДНОЕ ИСКУССТВО', 'ФОРМАЛИЗМ В ИСКУССТВЕ']
КУКУРУЗНИК	["137876-N", "142555-N", "212-N"]	['АВИАЦИОННАЯ ТЕХНИКА', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'САМОЛЕТ']
КУЛЬМАН	["113634-N"]	['ЧЕРТЕЖНЫЙ ИНСТРУМЕНТ']
КУЛЬМАН	["3-N"]	['ЭЛЕКТРОСТАНЦИЯ']
КУПОРОС	["143301-N", "110404-N", "109594-N"]	['СОЕДИНЕНИЕ СЕРЫ', 'СУЛЬФАТ', 'СОЛЬ (ХИМИЧЕСКОЕ СОЕДИНЕНИЕ)']
КУСАЧКИ	["113680-N", "139389-N"]	['ЩИПЦЫ', 'РУЧНОЙ ИНСТРУМЕНТ']
ЛАГ	["106555-N", "5383-N"]	['ТЕХНИЧЕСКОЕ УСТРОЙСТВО', 'НАВИГАЦИОННОЕ ОБОРУДОВАНИЕ']
ЛАГ	["3648-N", "139789-N"]	['ИЗМЕРИТЕЛЬНЫЙ ПРИБОР', 'СУДОВОЙ ПРИБОР']
ЛАКТАЦИЯ	["125011-N", "120550-N", "152470-N"]	['ФИЗИОЛОГИЧЕСКИЙ ПРОЦЕСС', 'ВЫДЕЛИТЬ ИЗ ОРГАНИЗМА', 'ВЫДЕЛЕНИЕ ВЕЩЕСТВА, ЭНЕРГИИ']
ЛАНГУСТ	["1231-N", "9650-N"]	['РЫБНАЯ ПРОДУКЦИЯ', 'МОРЕПРОДУКТЫ']
ЛАНГУСТ	["107850-N", "9061-N", "9355-N", "5060-N", "5490-N"]	['ЧЛЕНИСТОНОГОЕ', 'МОРСКИЕ БИОРЕСУРСЫ', 'МОРСКОЕ ЖИВОТНОЕ', 'ВОДНОЕ ЖИВОТНОЕ', 'РАКООБРАЗНЫЕ']
ЛЕБЕДА	["4789-N", "4201-N"]	['ТРАВЯНИСТОЕ РАСТЕНИЕ', 'СОРНОЕ РАСТЕНИЕ']
ЛЕГИОНЕЛЛА	["4146-N", "112546-N", "146293-N"]	['БАКТЕРИЯ', 'БАЦИЛЛА', 'БОЛЕЗНЕТВОРНЫЙ МИКРООРГАНИЗМ']
ЛЕЖБИЩЕ	["107135-N", "106451-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'МЕСТО В ПРОСТРАНСТВЕ']
ЛЕММИНГ	["4091-N", "5669-N", "934-N"]	['ДИКОЕ ЖИВОТНОЕ', 'ГРЫЗУН', 'МЛЕКОПИТАЮЩЕЕ']
ЛЕНИНИЗМ	["145084-N", "123753-N", "124646-N", "6639-N"]	['КОММУНИСТИЧЕСКОЕ УЧЕНИЕ', 'МАТЕРИАЛИЗМ', 'МАРКСИЗМ', 'ПОЛИТИЧЕСКОЕ ТЕЧЕНИЕ']
ЛЕСОВЕДЕНИЕ	["106562-N", "20-N"]	['СФЕРА ДЕЯТЕЛЬНОСТИ', 'НАУКА']
ЛЖЕМИНИРОВАНИЕ	["647-N", "637-N"]	['ПРАВОНАРУШЕНИЕ', 'ПРЕСТУПЛЕНИЕ']
ЛИБРЕТТИСТ	["2720-N", "111816-N"]	['АВТОР', 'СОЗДАТЕЛЬ']
ЛИЛИЯ	["965-N"]	['ЦВЕТКОВОЕ РАСТЕНИЕ']
ЛИЛИЯ	["107867-N", "4789-N"]	['ЛУКОВИЧНОЕ РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ЛИНОГРАВЮРА	["5663-N", "4908-N", "107182-N"]	['ГРАВЮРА', 'ПРОИЗВЕДЕНИЕ ИЗОБРАЗИТЕЛЬНОГО ИСКУССТВА', 'ИЗОБРАЖЕНИЕ (РЕЗУЛЬТАТ)']
ЛИПОМА	["4392-N", "144274-N"]	['ОПУХОЛЬ', 'ДОБРОКАЧЕСТВЕННАЯ ОПУХОЛЬ']
ЛИСТЕРИЯ	["4146-N", "4145-N"]	['БАКТЕРИЯ', 'МИКРООРГАНИЗМ']
ЛИФ	["106509-N", "133133-N", "147133-N"]	['СОСТАВНАЯ ЧАСТЬ', 'ДЕТАЛЬ ОДЕЖДЫ', 'ФИЗИЧЕСКИЙ ОБЪЕКТ']
ЛОБСТЕР	["1231-N", "9650-N"]	['РЫБНАЯ ПРОДУКЦИЯ', 'МОРЕПРОДУКТЫ']
ЛОБСТЕР	["107850-N", "9061-N", "9355-N", "5060-N", "5490-N"]	['ЧЛЕНИСТОНОГОЕ', 'МОРСКИЕ БИОРЕСУРСЫ', 'МОРСКОЕ ЖИВОТНОЕ', 'ВОДНОЕ ЖИВОТНОЕ', 'РАКООБРАЗНЫЕ']
ЛОДОЧНИК	["110746-N", "152714-N", "150555-N", "2149-N"]	['ГРЕБЕЦ', 'ЧЕЛОВЕК ПО РОЛИ', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ', 'ЧЕЛОВЕК']
ЛОДОЧНИК	["117113-N"]	['ПЕРЕВОЗЧИК']
ЛОНЖЕРОН	["143441-N", "143440-N"]	['ЧАСТЬ ЛЕТАТЕЛЬНОГО АППАРАТА', 'ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА']
ЛОУКОСТЕР	["168-N", "5223-N"]	['ТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ', 'АВИАЦИОННАЯ КОМПАНИЯ']
ЛЬГОТИРОВАНИЕ	["118698-N", "107692-N"]	['ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ', 'ДАТЬ ВОЗМОЖНОСТЬ, ПОЗВОЛИТЬ']
ЛЮБВЕОБИЛЬНОСТЬ	["106769-N", "106924-N"]	['ОТЛИЧИТЕЛЬНОЕ СВОЙСТВО', 'ЧЕРТА ХАРАКТЕРА']
ЛЮРЕКС	["108669-N", "106554-N"]	['НИТЬ (ПРЕДМЕТ)', 'ПРЕДМЕТ, ВЕЩЬ']
ЛЯЗГ	["126008-N", "106945-N"]	['ФИЗИЧЕСКОЕ ЯВЛЕНИЕ, ПРОЦЕСС', 'ЗВУК']
МАГИСТРАНТ	["762-N", "2196-N"]	['СТУДЕНТ', 'УЧАЩИЙСЯ']
МАГНИТИК	["129232-N", "106554-N"]	['ПАМЯТНЫЙ СУВЕНИР', 'ПРЕДМЕТ, ВЕЩЬ']
МАЗОК	["106451-N", "107573-N"]	['МЕСТО В ПРОСТРАНСТВЕ', 'ПЯТНО НА ПОВЕРХНОСТИ']
МАЗОК	["128166-N", "133167-N", "1063-N"]	['АНАЛИЗ СОСТАВА ВЕЩЕСТВА', 'МЕДИЦИНСКИЙ АНАЛИЗ', 'МЕДИЦИНСКОЕ ОБСЛЕДОВАНИЕ']
МАЙОЛИКА	["5600-N", "106536-N"]	['КЕРАМИЧЕСКИЕ МАТЕРИАЛЫ', 'МАТЕРИАЛ ДЛЯ ИЗГОТОВЛЕНИЯ']
МАЛИННИК	["106451-N", "113085-N", "2594-N"]	['МЕСТО В ПРОСТРАНСТВЕ', 'ЗАРОСЛЬ', 'ЗЕМЕЛЬНЫЙ УЧАСТОК']
МАМАЛЫГА	["6023-N", "107778-N"]	['КАША', 'КУШАНЬЕ']
МАНДОЛИНА	["1450-N", "1449-N", "107996-N"]	['НАРОДНЫЙ ИНСТРУМЕНТ', 'МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ', 'СТРУННЫЙ МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ']
МАНОМЕТР	["3648-N", "2489-N", "2754-N"]	['ИЗМЕРИТЕЛЬНЫЙ ПРИБОР', 'ИЗМЕРИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'ПРИБОР']
МАРАКАС	["1449-N", "7992-N"]	['МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ', 'УДАРНЫЙ МУЗЫКАЛЬНЫЙ ИНСТРУМЕНТ']
МАРЖА	["106482-N", "110692-N"]	['РЕЗУЛЬТАТ, ИТОГ', 'РАЗНОСТЬ (ИТОГ ВЫЧИТАНИЯ)']
МАРТЕН	["133887-N", "3683-N"]	['СТАЛЕПЛАВИЛЬНОЕ ОБОРУДОВАНИЕ', 'МЕТАЛЛУРГИЧЕСКОЕ ОБОРУДОВАНИЕ']
МАСТИФ	["143352-N", "115936-N"]	['ПОРОДА СОБАК', 'ПОРОДА ЖИВОТНЫХ']
МАСТИФ	["5906-N"]	['СЛУЖЕБНАЯ СОБАКА']
МАХОРКА	["114266-N", "146037-N"]	['ТАБАК (ПРОДУКТ)', 'КУРИТЕЛЬНЫЙ ТАБАК']
МАШИНОВЕДЕНИЕ	["3101-N", "4713-N"]	['ТЕХНИЧЕСКИЕ НАУКИ', 'ПРИКЛАДНЫЕ НАУКИ']
МЕДИАНА	["107132-N", "113845-N"]	['УЧАСТОК, ОТРЕЗОК, КУСОК (ЧАСТЬ РАССТОЯНИЯ)', 'ОТРЕЗОК ПРЯМОЙ ЛИНИИ']
МЕЗАЛЬЯНС	["6555-N", "2485-N", "129738-N"]	['СЕМЕЙНО-БРАЧНЫЕ ОТНОШЕНИЯ', 'СУПРУЖЕСТВО', 'БЛИЗКИЕ ОТНОШЕНИЯ']
МЕЛАНЖ	["1011-N", "959-N"]	['ЯДОВИТОЕ ВЕЩЕСТВО', 'ВРЕДНОЕ ВЕЩЕСТВО']
МЕЛАНЖ	["6382-N", "146236-N"]	['ПРОДОВОЛЬСТВИЕ', 'ПИЩЕВОЕ СЫРЬЕ']
МЕЛАНЖ	["131302-N", "8324-N", "7837-N"]	['ТЕКСТИЛЬНАЯ НИТЬ', 'ТЕКСТИЛЬНОЕ ВОЛОКНО', 'ПРЯЖА']
МЕЛАНЖ	["109704-N", "107460-N"]	['СМЕСЬ (ВЕЩЕСТВО)', 'СОСТАВ (ПРОДУКТ СОЕДИНЕНИЯ)']
МЕЛИРОВАНИЕ	["107458-N", "106631-N", "107325-N"]	['КРАСИТЬ, ПОКРЫВАТЬ КРАСКОЙ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ПОКРЫТЬ ПОВЕРХНОСТЬ']
МЕЛИРОВАНИЕ	["135041-N", "1250-N", "10137-N"]	['РАБОТЫ (ТРУДОВАЯ ДЕЯТЕЛЬНОСТЬ)', 'БЫТОВОЕ ОБСЛУЖИВАНИЕ', 'ПАРИКМАХЕРСКИЕ РАБОТЫ']
МЕЛЬТЕШЕНИЕ	["114934-N"]	['РАЗДРАЖИТЬ, ВЫЗВАТЬ РАЗДРАЖЕНИЕ']
МЕЛЬТЕШЕНИЕ	["111329-N", "118473-N"]	['ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ', 'МЕЛЬКАТЬ ПЕРЕД ГЛАЗАМИ']
МЕМУАРЫ	["1447-N", "4488-N", "107667-N"]	['ПРОИЗВЕДЕНИЕ ИСКУССТВА', 'ЛИТЕРАТУРНОЕ ПРОИЗВЕДЕНИЕ', 'СОЧИНЕНИЕ (ТО, ЧТО СОЧИНЕНО)']
МЕМУАРЫ	["107658-N", "137322-N"]	['РАССКАЗ (СЛОВЕСНОЕ ИЗЛОЖЕНИЕ)', 'ВОСПОМИНАНИЯ (ЗАПИСКИ ИЛИ РАССКАЗЫ О ПРОШЛОМ)']
МЕНУЭТ	["108179-N", "124186-N"]	['ТАНЕЦ', 'БАЛЬНЫЙ ТАНЕЦ']
МЕРИНОС	["107772-N", "4406-N", "940-N"]	['ЖВАЧНОЕ ЖИВОТНОЕ', 'РОГАТЫЙ СКОТ', 'ОВЦА']
МЕТРОЛОГ	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
МЕТРОЛОГ	["2550-N"]	['РАБОТНИК']
МИКОЛОГ	["21-N", "9033-N"]	['НАУЧНЫЙ РАБОТНИК', 'БИОЛОГ']
МИКРОЦИРКУЛЯЦИЯ	["112144-N", "146921-N"]	['ОБЕСПЕЧИТЬ, СНАБДИТЬ', 'КРОВОСНАБЖЕНИЕ']
МИНВАТА	["2409-N", "133840-N"]	['ЗАЩИТНЫЕ МАТЕРИАЛЫ', 'ИЗОЛЯЦИОННЫЕ МАТЕРИАЛЫ']
МИНВАТА	["130019-N", "61-N", "106536-N"]	['НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ', 'СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ', 'МАТЕРИАЛ ДЛЯ ИЗГОТОВЛЕНИЯ']
МИННАЦ	["1559-N", "3867-N"]	['МИНИСТЕРСТВО', 'ОРГАН ИСПОЛНИТЕЛЬНОЙ ВЛАСТИ']
МИОКАРДИТ	["108862-N", "7390-N", "6129-N", "616-N"]	['ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС)', 'БОЛЕЗНЬ СЕРДЦА', 'СЕРДЕЧНО-СОСУДИСТЫЕ ЗАБОЛЕВАНИЯ', 'БОЛЕЗНЬ']
МИСТИФИКАТОР	["111212-N", "111320-N"]	['ПЛОХОЙ ЧЕЛОВЕК', 'ОБМАНЩИК']
